Shipment ID,Sales Person,Geography,Product,Sales,Status,Delivered On,Date
354,Jessica White,Germany,Smartphone,618.13,Active,NULL,6/4/2024
355,Jessica White,Japan,Printer,202.66,Completed,5/4/2024,4/16/2024
356,Debra Hughes,Brazil,Speaker,565.86,Active,NULL,12/25/2022
357,James Moore,China,Laptop,987.08,Completed,12/13/2023,11/28/2023
358,Erin Arnold,India,Smartphone,102.71,Completed,2/1/2024,1/20/2024
359,Erin Arnold,UK,Monitor,817.87,Completed,9/23/2023,9/15/2023
360,Catherine Roberts,Australia,Speaker,163.36,Completed,11/4/2022,10/15/2022
361,Kayla Banks,India,Smartphone,982.59,Completed,10/4/2023,9/22/2023
362,Laurie Figueroa,India,Laptop,411.54,Completed,2/7/2024,1/26/2024
363,Debra Hughes,UK,Monitor,585.42,Active,NULL,2/5/2024
364,Jessica White,USA,Headphones,340,Completed,12/22/2023,12/21/2023
365,James Moore,USA,Monitor,366.36,Active,NULL,8/27/2022
366,Erin Arnold,USA,Monitor,336.21,Active,NULL,7/13/2023
367,Jeffrey Rivera,Brazil,Speaker,204.14,Completed,6/20/2024,6/16/2024
368,Brandon Richards,Japan,Laptop,701.14,Completed,3/13/2024,2/24/2024
369,Jeffrey Rivera,Japan,Mouse,109.82,Active,NULL,3/10/2024
370,Michelle Garrett,Germany,Monitor,983.53,Active,NULL,4/4/2023
371,James Moore,UK,Keyboard,867.17,Completed,10/22/2023,10/14/2023
372,Michelle Garrett,China,Tablet,755.04,Active,NULL,5/22/2024
373,Catherine Roberts,Brazil,Keyboard,701.86,Active,NULL,3/6/2023
374,Debra Hughes,Brazil,Mouse,619.01,Completed,4/10/2024,4/6/2024
375,Jessica White,China,Webcam,545.27,Active,NULL,5/11/2024
376,Gabriel Vasquez,Germany,Tablet,690.28,Active,NULL,1/4/2024
377,Catherine Roberts,India,Headphones,569.23,Active,NULL,3/13/2023
378,Jeffrey Rivera,Germany,Mouse,888.19,Active,NULL,8/14/2022
379,Jessica White,UK,Speaker,924.47,Active,NULL,3/12/2024
380,Justin Bowman,France,Tablet,220.11,Completed,9/5/2022,8/30/2022
381,Laurie Figueroa,Canada,Printer,646.52,Completed,1/13/2023,1/11/2023
382,Jeffery Mills,China,Tablet,385.68,Completed,7/25/2023,7/10/2023
383,James Moore,China,Mouse,797.79,Completed,2/4/2023,1/20/2023
384,Jeffery Mills,Canada,Laptop,179.17,Completed,12/29/2022,12/27/2022
385,Catherine Roberts,Germany,Webcam,519.38,Active,NULL,5/2/2023
386,Sandra Henderson,India,Tablet,303.4,Completed,5/30/2024,5/18/2024
387,Jeffrey Sims,France,Keyboard,533.16,Completed,4/14/2023,4/8/2023
388,Candace Harris,Canada,Tablet,688.28,Completed,9/15/2023,9/13/2023
389,Sandra Henderson,Australia,Keyboard,104.78,Completed,10/28/2023,10/8/2023
390,Stacey Brown,Germany,Tablet,531.47,Completed,5/23/2024,5/13/2024
391,Laurie Figueroa,Canada,Monitor,927.48,Active,NULL,5/13/2024
392,Kevin King,India,Webcam,412.55,Active,NULL,4/17/2024
393,Michelle Garrett,UK,Printer,844.64,Completed,3/3/2023,2/23/2023
394,Gabriel Vasquez,Brazil,Webcam,449.96,Active,NULL,9/29/2023
395,Brandon Richards,Canada,Mouse,729.22,Completed,7/8/2023,7/6/2023
396,Michelle Garrett,Canada,Speaker,192.93,Completed,2/22/2024,2/20/2024
397,Kevin King,USA,Tablet,350.96,Active,NULL,7/30/2023
398,Kevin King,UK,Monitor,461.52,Active,NULL,5/19/2023
399,Brandon Richards,Germany,Mouse,956.32,Active,NULL,12/25/2022
400,Catherine Roberts,France,Printer,429.15,Completed,8/6/2023,7/31/2023
401,Gabriel Vasquez,Australia,Printer,463.34,Completed,5/29/2024,5/9/2024
402,Kevin King,Brazil,Webcam,597.71,Completed,3/2/2023,2/26/2023
403,Jeffrey Sims,Germany,Speaker,377.73,Active,NULL,4/4/2023
404,Cynthia Herman,India,Smartphone,951.26,Completed,1/20/2023,1/8/2023
405,Sandra Henderson,USA,Tablet,579.31,Active,NULL,10/14/2023
406,Kevin King,Japan,Speaker,662.79,Completed,5/18/2023,4/30/2023
407,Erin Arnold,India,Monitor,758.85,Active,NULL,1/14/2023
408,Jeffrey Sims,Australia,Mouse,658.94,Completed,9/22/2023,9/2/2023
409,Michelle Garrett,France,Laptop,338.02,Completed,12/3/2023,11/27/2023
410,Kevin King,France,Smartphone,191.73,Active,NULL,7/16/2023
411,Justin Bowman,Canada,Laptop,353.1,Active,NULL,9/2/2022
412,Brandon Richards,India,Monitor,506.21,Completed,6/10/2023,5/29/2023
413,Candace Harris,Germany,Speaker,999.61,Active,NULL,2/26/2023
414,Brandon Richards,Brazil,Mouse,965.72,Completed,11/15/2022,11/11/2022
415,Catherine Roberts,USA,Webcam,320.53,Completed,12/22/2023,12/21/2023
416,Jeffrey Rivera,Japan,Tablet,233.65,Completed,9/12/2023,8/25/2023
417,Kayla Banks,Brazil,Tablet,743.11,Completed,7/9/2023,7/5/2023
418,Debra Hughes,France,Headphones,955.2,Completed,5/2/2023,4/26/2023
419,Justin Bowman,China,Mouse,512.72,Active,NULL,6/18/2023
420,Bonnie Lucero,Brazil,Tablet,254.23,Completed,8/20/2023,8/16/2023
421,Erin Arnold,UK,Speaker,117.31,Completed,6/24/2023,6/16/2023
422,Debra Hughes,USA,Printer,443.91,Completed,11/24/2022,11/23/2022
423,Jeffery Mills,UK,Mouse,892.57,Completed,4/17/2023,4/9/2023
424,Bonnie Lucero,Australia,Speaker,551.55,Active,NULL,3/14/2023
425,Jessica White,Australia,Mouse,154.28,Active,NULL,11/19/2022
426,Jessica White,India,Speaker,552.28,Completed,10/27/2023,10/15/2023
427,Brandon Richards,Brazil,Laptop,909.15,Completed,3/14/2024,3/10/2024
428,Jeffery Mills,Brazil,Laptop,301.29,Active,NULL,10/24/2023
429,Jeffrey Rivera,Germany,Speaker,150.99,Completed,8/25/2022,8/15/2022
430,Jessica White,Australia,Mouse,419.62,Completed,9/13/2022,8/24/2022
431,Brandon Richards,USA,Webcam,503.89,Active,NULL,8/25/2022
432,Michelle Garrett,Germany,Keyboard,126.89,Completed,2/1/2023,1/22/2023
433,Michelle Garrett,France,Laptop,696.82,Active,NULL,1/2/2024
434,Kayla Banks,Canada,Webcam,246.13,Completed,11/26/2023,11/24/2023
435,Bonnie Lucero,UK,Laptop,464.53,Active,NULL,5/24/2024
436,Jeffrey Sims,Canada,Printer,740.76,Completed,3/2/2023,2/28/2023
437,Laurie Figueroa,Japan,Headphones,320.85,Completed,11/23/2023,11/5/2023
438,Michelle Garrett,Germany,Mouse,401.61,Completed,11/18/2023,11/8/2023
439,Jeffrey Rivera,China,Headphones,959.26,Completed,6/23/2024,6/8/2024
440,Jeffrey Sims,France,Keyboard,509.8,Active,NULL,5/19/2024
441,Jeffrey Sims,Australia,Speaker,392.34,Completed,7/11/2023,6/21/2023
442,Debra Hughes,Australia,Laptop,191.09,Completed,7/22/2024,7/2/2024
443,Kevin King,USA,Headphones,303.3,Completed,10/30/2023,10/29/2023
444,Sandra Henderson,Germany,Printer,842.58,Completed,2/1/2023,1/22/2023
445,Sandra Henderson,India,Monitor,546.89,Active,NULL,9/12/2022
446,Catherine Roberts,Japan,Smartphone,786.16,Active,NULL,5/25/2023
447,Jeffery Mills,India,Printer,369.48,Active,NULL,8/4/2023
448,Candace Harris,UK,Webcam,899.84,Active,NULL,7/10/2023
449,Brandon Richards,India,Mouse,898.73,Active,NULL,11/27/2023
450,Sandra Henderson,Canada,Smartphone,611.7,Completed,6/17/2023,6/15/2023
451,Michelle Garrett,India,Webcam,554.9,Active,NULL,9/18/2022
452,Michelle Garrett,China,Smartphone,886.91,Active,NULL,9/3/2022
453,Jessica White,India,Mouse,926.3,Completed,6/6/2024,5/25/2024
454,Jeffery Mills,India,Speaker,654.26,Completed,10/27/2022,10/15/2022
455,Erin Arnold,USA,Monitor,564.49,Completed,1/8/2023,1/7/2023
456,Jeffrey Sims,Japan,Mouse,492.59,Active,NULL,10/19/2022
457,Kayla Banks,USA,Keyboard,860.92,Completed,9/25/2023,9/24/2023
458,Kevin King,France,Speaker,785.64,Active,NULL,12/20/2023
459,Laurie Figueroa,USA,Monitor,565.93,Active,NULL,2/12/2024
460,Kevin King,Brazil,Monitor,847.14,Completed,3/15/2023,3/11/2023
461,James Moore,India,Printer,940.71,Active,NULL,7/14/2023
462,Justin Bowman,Germany,Smartphone,622.35,Completed,7/18/2024,7/8/2024
463,Kayla Banks,China,Headphones,568.72,Active,NULL,7/2/2023
464,Kayla Banks,India,Keyboard,922.36,Active,NULL,4/30/2023
465,Erin Arnold,Germany,Keyboard,803.17,Completed,12/14/2022,12/4/2022
466,Michelle Garrett,Canada,Speaker,895.13,Active,NULL,3/22/2023
467,Justin Bowman,Brazil,Webcam,117.16,Completed,2/14/2024,2/10/2024
468,Candace Harris,China,Laptop,199.05,Completed,5/13/2024,4/28/2024
469,Sandra Henderson,Canada,Keyboard,866.51,Completed,3/24/2024,3/22/2024
470,Cynthia Herman,France,Monitor,711.44,Active,NULL,10/20/2023
471,Kayla Banks,Brazil,Tablet,544.53,Active,NULL,3/19/2024
472,Gabriel Vasquez,France,Tablet,920.12,Completed,2/10/2024,2/4/2024
473,Jeffrey Rivera,Germany,Monitor,628.39,Active,NULL,8/4/2023
474,Candace Harris,Japan,Monitor,561.18,Active,NULL,3/8/2024
475,Jeffrey Rivera,Australia,Headphones,653.14,Completed,10/8/2022,9/18/2022
476,Erin Arnold,India,Speaker,130.31,Active,NULL,9/24/2022
477,Catherine Roberts,Japan,Monitor,622.67,Completed,8/18/2023,7/31/2023
478,Justin Bowman,Canada,Printer,130.76,Active,NULL,8/10/2022
479,Catherine Roberts,France,Laptop,538.84,Active,NULL,5/19/2024
480,Kevin King,Canada,Monitor,321.4,Completed,11/20/2022,11/18/2022
481,Brandon Richards,France,Monitor,438.42,Completed,9/23/2023,9/17/2023
482,Candace Harris,Germany,Headphones,950.47,Active,NULL,7/19/2023
483,James Moore,Germany,Keyboard,208.26,Active,NULL,7/2/2023
484,Laurie Figueroa,China,Webcam,367.93,Completed,7/18/2023,7/3/2023
485,Jeffery Mills,India,Mouse,731.34,Active,NULL,8/18/2023
486,Cynthia Herman,Japan,Headphones,652.86,Completed,10/4/2023,9/16/2023
487,Jeffrey Rivera,Japan,Webcam,242.63,Active,NULL,9/10/2022
488,Gabriel Vasquez,USA,Webcam,110.18,Completed,6/4/2023,6/3/2023
489,Erin Arnold,Canada,Webcam,820.17,Active,NULL,2/20/2024
490,Michelle Garrett,Australia,Webcam,239.78,Completed,11/16/2022,10/27/2022
491,Catherine Roberts,India,Tablet,672.81,Active,NULL,9/27/2023
492,Cynthia Herman,USA,Printer,295.4,Completed,11/24/2023,11/23/2023
493,Jeffrey Rivera,USA,Mouse,790.01,Completed,12/19/2023,12/18/2023
494,Kayla Banks,Australia,Laptop,148.85,Completed,4/21/2024,4/1/2024
495,Laurie Figueroa,Australia,Smartphone,456.03,Active,NULL,4/24/2024
496,Cynthia Herman,USA,Webcam,559.66,Completed,12/28/2023,12/27/2023
497,Jeffery Mills,USA,Webcam,165.11,Completed,4/18/2023,4/17/2023
498,Erin Arnold,USA,Tablet,701.69,Completed,12/29/2023,12/28/2023
499,Debra Hughes,China,Printer,988.97,Active,NULL,2/15/2023
500,Catherine Roberts,China,Tablet,617.96,Completed,9/11/2022,8/27/2022
501,Debra Hughes,UK,Monitor,641.73,Active,NULL,10/27/2022
502,Jeffery Mills,Germany,Webcam,304.35,Active,NULL,6/10/2024
503,Kevin King,Australia,Speaker,990.22,Active,NULL,9/19/2022
504,Gabriel Vasquez,Canada,Mouse,667.69,Completed,2/29/2024,2/27/2024
505,Jeffrey Sims,China,Monitor,959.92,Active,NULL,12/7/2022
506,Sandra Henderson,Canada,Tablet,824.05,Completed,10/13/2023,10/11/2023
507,Erin Arnold,Canada,Keyboard,672.96,Completed,3/29/2023,3/27/2023
508,Stacey Brown,Japan,Headphones,671.9,Active,NULL,7/10/2023
509,Michelle Garrett,Canada,Mouse,293.02,Active,NULL,2/4/2023
510,Jeffrey Sims,Canada,Smartphone,623.93,Completed,7/4/2023,7/2/2023
511,Michelle Garrett,Australia,Webcam,873.92,Active,NULL,9/16/2022
512,Kayla Banks,Canada,Webcam,866.46,Completed,9/11/2023,9/9/2023
513,Debra Hughes,Brazil,Webcam,608.63,Active,NULL,10/21/2022
514,Sandra Henderson,UK,Speaker,609.28,Completed,8/25/2023,8/17/2023
515,Erin Arnold,China,Mouse,923.23,Completed,8/19/2024,8/4/2024
516,Jeffery Mills,UK,Tablet,301.15,Completed,6/10/2024,6/2/2024
517,Gabriel Vasquez,Japan,Laptop,671.14,Completed,10/17/2022,9/29/2022
518,Justin Bowman,Germany,Headphones,979.72,Completed,6/4/2023,5/25/2023
519,Jeffery Mills,Germany,Printer,158.59,Completed,1/20/2024,1/10/2024
520,Debra Hughes,Germany,Keyboard,207.18,Completed,7/30/2023,7/20/2023
521,Justin Bowman,Germany,Tablet,252.59,Active,NULL,9/30/2023
522,Kayla Banks,Germany,Speaker,405.17,Completed,11/26/2022,11/16/2022
523,Stacey Brown,USA,Speaker,238.95,Active,NULL,1/19/2023
524,Michelle Garrett,Germany,Printer,756.67,Completed,9/26/2022,9/16/2022
525,James Moore,Germany,Speaker,692.12,Completed,7/9/2023,6/29/2023
526,Erin Arnold,Canada,Speaker,385.26,Completed,12/27/2023,12/25/2023
527,Jeffrey Sims,Australia,Mouse,780.12,Completed,10/23/2023,10/3/2023
528,Brandon Richards,Germany,Webcam,238.88,Completed,6/2/2023,5/23/2023
529,Kevin King,UK,Webcam,723.63,Completed,1/29/2024,1/21/2024
530,Jessica White,Germany,Tablet,765.26,Completed,4/10/2023,3/31/2023
531,Michelle Garrett,India,Monitor,828.14,Completed,2/18/2023,2/6/2023
532,Jessica White,Australia,Printer,102.1,Active,NULL,1/13/2023
533,Stacey Brown,France,Webcam,122.78,Completed,7/12/2024,7/6/2024
534,Candace Harris,UK,Webcam,716.38,Completed,4/17/2024,4/9/2024
535,Debra Hughes,Australia,Webcam,912.8,Completed,2/9/2023,1/20/2023
536,Debra Hughes,Brazil,Smartphone,939.42,Completed,9/11/2023,9/7/2023
537,Stacey Brown,India,Webcam,165.39,Completed,11/10/2022,10/29/2022
538,Candace Harris,UK,Tablet,726.09,Completed,5/1/2023,4/23/2023
539,Jessica White,Australia,Tablet,629.27,Completed,6/1/2023,5/12/2023
540,Jeffrey Rivera,France,Tablet,602.51,Completed,8/25/2023,8/19/2023
541,Laurie Figueroa,Japan,Webcam,671.24,Completed,1/17/2023,12/30/2022
542,Laurie Figueroa,USA,Headphones,698.08,Completed,3/9/2023,3/8/2023
543,Sandra Henderson,UK,Keyboard,660.12,Completed,11/16/2023,11/8/2023
544,James Moore,Germany,Keyboard,545.95,Active,NULL,7/17/2024
545,Brandon Richards,Canada,Smartphone,482.54,Completed,11/22/2022,11/20/2022
546,Jeffrey Rivera,Australia,Smartphone,846.18,Completed,4/29/2024,4/9/2024
547,Jeffery Mills,Brazil,Webcam,230.98,Completed,9/20/2022,9/16/2022
548,Gabriel Vasquez,Japan,Laptop,537.06,Completed,7/28/2024,7/10/2024
549,Jeffrey Rivera,Germany,Webcam,312.02,Active,NULL,10/22/2022
550,Candace Harris,Brazil,Tablet,721.12,Completed,3/24/2023,3/20/2023
551,Candace Harris,India,Tablet,290.43,Active,NULL,9/4/2022
552,Michelle Garrett,Germany,Printer,111.96,Completed,4/1/2024,3/22/2024
553,Erin Arnold,UK,Printer,552.76,Active,NULL,9/22/2022
554,Jessica White,Canada,Laptop,868.3,Completed,8/17/2022,8/15/2022
555,Candace Harris,UK,Speaker,741.43,Completed,5/15/2024,5/7/2024
556,Jessica White,Australia,Tablet,543.2,Completed,12/1/2022,11/11/2022
557,Gabriel Vasquez,UK,Laptop,389.08,Completed,9/8/2023,8/31/2023
558,Debra Hughes,Canada,Printer,664.76,Active,NULL,1/9/2024
559,Kevin King,Japan,Webcam,525.77,Active,NULL,4/19/2024
560,Sandra Henderson,Australia,Smartphone,336.86,Active,NULL,2/18/2023
561,Jeffery Mills,China,Monitor,807.93,Completed,11/16/2022,11/1/2022
562,James Moore,Japan,Headphones,732.7,Completed,12/10/2022,11/22/2022
563,Stacey Brown,Australia,Printer,657.46,Completed,2/15/2023,1/26/2023
564,Catherine Roberts,France,Laptop,173.92,Active,NULL,3/31/2023
565,Sandra Henderson,USA,Laptop,686.18,Completed,4/13/2024,4/12/2024
566,Jeffery Mills,India,Tablet,454.14,Active,NULL,5/14/2024
567,Brandon Richards,Japan,Monitor,477.63,Active,NULL,2/21/2024
568,Jeffrey Sims,Germany,Headphones,835.78,Active,NULL,9/3/2022
569,Jeffery Mills,India,Keyboard,419.69,Completed,10/24/2022,10/12/2022
570,James Moore,Germany,Monitor,731.44,Completed,7/23/2024,7/13/2024
571,Stacey Brown,UK,Keyboard,135.86,Completed,4/14/2024,4/6/2024
572,Candace Harris,China,Headphones,614.36,Active,NULL,11/20/2022
573,Bonnie Lucero,Brazil,Webcam,969.49,Completed,10/27/2023,10/23/2023
574,Debra Hughes,USA,Smartphone,907.22,Completed,4/6/2023,4/5/2023
575,Cynthia Herman,Japan,Printer,763.53,Completed,6/30/2023,6/12/2023
576,Bonnie Lucero,France,Tablet,855.9,Active,NULL,7/26/2023
577,Gabriel Vasquez,Brazil,Keyboard,279.42,Active,NULL,8/21/2023
578,Justin Bowman,UK,Mouse,690.09,Active,NULL,7/28/2023
579,Debra Hughes,Brazil,Headphones,556.93,Active,NULL,8/18/2023
580,Jeffery Mills,Germany,Smartphone,556.74,Active,NULL,8/28/2023
581,Jessica White,Japan,Webcam,362.06,Completed,2/12/2023,1/25/2023
582,Michelle Garrett,France,Tablet,809.2,Completed,1/9/2024,1/3/2024
583,Cynthia Herman,Canada,Monitor,491.98,Active,NULL,1/3/2024
584,Cynthia Herman,Australia,Monitor,988,Active,NULL,6/4/2023
585,Stacey Brown,Australia,Monitor,271.06,Active,NULL,4/23/2023
586,Kevin King,France,Mouse,644.52,Completed,10/7/2022,10/1/2022
587,Bonnie Lucero,India,Mouse,328.57,Active,NULL,7/2/2023
588,Catherine Roberts,Germany,Webcam,991.53,Active,NULL,8/19/2022
589,Jeffery Mills,Japan,Webcam,121.77,Completed,10/25/2023,10/7/2023
590,Candace Harris,Australia,Tablet,369.26,Completed,2/22/2023,2/2/2023
591,Jessica White,Australia,Printer,667.63,Completed,1/13/2024,12/24/2023
592,Sandra Henderson,Canada,Headphones,450.66,Active,NULL,4/21/2024
593,Debra Hughes,Brazil,Laptop,152.97,Completed,9/20/2023,9/16/2023
594,Gabriel Vasquez,Canada,Monitor,537.43,Completed,3/12/2024,3/10/2024
595,Cynthia Herman,UK,Speaker,136.12,Completed,12/12/2023,12/4/2023
596,Kayla Banks,Germany,Smartphone,946.26,Active,NULL,7/19/2024
597,James Moore,India,Mouse,384.91,Completed,1/24/2024,1/12/2024
598,Gabriel Vasquez,Australia,Smartphone,179.79,Active,NULL,3/17/2023
599,Jessica White,Japan,Webcam,991.25,Active,NULL,2/19/2024
600,Laurie Figueroa,Canada,Tablet,989.74,Active,NULL,11/12/2022
601,Jeffrey Sims,Brazil,Mouse,266.1,Active,NULL,10/16/2022
602,Erin Arnold,USA,Keyboard,681.11,Completed,9/13/2023,9/12/2023
603,Jeffery Mills,Australia,Headphones,204.85,Completed,12/24/2023,12/4/2023
604,Candace Harris,India,Mouse,964.74,Completed,2/24/2023,2/12/2023
605,Jeffrey Rivera,Brazil,Mouse,877.61,Active,NULL,4/23/2024
606,Kayla Banks,Brazil,Webcam,737.61,Completed,4/2/2024,3/29/2024
607,Stacey Brown,Australia,Laptop,921.01,Completed,3/23/2023,3/3/2023
608,James Moore,Brazil,Mouse,757.54,Completed,12/1/2023,11/27/2023
609,Sandra Henderson,Japan,Monitor,728.87,Completed,10/27/2022,10/9/2022
610,Debra Hughes,UK,Speaker,527.68,Active,NULL,2/24/2024
611,Stacey Brown,France,Mouse,534.27,Active,NULL,7/5/2023
612,Bonnie Lucero,Brazil,Keyboard,140.41,Completed,7/31/2024,7/27/2024
613,Bonnie Lucero,Germany,Monitor,480.96,Completed,11/1/2023,10/22/2023
614,Laurie Figueroa,France,Mouse,487.99,Active,NULL,2/28/2024
615,Jeffrey Rivera,France,Webcam,138.39,Completed,5/31/2024,5/25/2024
616,Michelle Garrett,China,Keyboard,757.33,Completed,5/12/2023,4/27/2023
617,Laurie Figueroa,Japan,Keyboard,758.23,Completed,2/29/2024,2/11/2024
618,Jessica White,Australia,Headphones,675.16,Completed,8/23/2024,8/3/2024
619,Justin Bowman,Germany,Laptop,453.36,Completed,8/12/2023,8/2/2023
620,Kevin King,Canada,Keyboard,782.86,Active,NULL,11/16/2022
621,Sandra Henderson,China,Keyboard,874.59,Completed,1/18/2023,1/3/2023
622,Jeffery Mills,Japan,Printer,516.47,Completed,8/8/2024,7/21/2024
623,James Moore,Brazil,Printer,730.48,Active,NULL,10/12/2022
624,James Moore,India,Printer,552.92,Completed,9/4/2022,8/23/2022
625,Brandon Richards,China,Speaker,346.96,Completed,4/13/2023,3/29/2023
626,Michelle Garrett,India,Headphones,928.72,Active,NULL,1/31/2023
627,Michelle Garrett,China,Printer,625.06,Completed,8/11/2024,7/27/2024
628,Catherine Roberts,UK,Tablet,768.34,Completed,1/22/2023,1/14/2023
629,Kayla Banks,India,Headphones,177.04,Completed,3/17/2023,3/5/2023
630,Gabriel Vasquez,Japan,Headphones,323.93,Active,NULL,4/28/2024
631,Erin Arnold,France,Mouse,460.84,Active,NULL,8/29/2022
632,Debra Hughes,Brazil,Monitor,827.71,Completed,7/31/2023,7/27/2023
633,Cynthia Herman,France,Speaker,828.56,Active,NULL,12/28/2023
634,Bonnie Lucero,China,Tablet,773.02,Completed,7/13/2024,6/28/2024
635,Debra Hughes,India,Smartphone,442.96,Active,NULL,7/3/2024
636,Laurie Figueroa,Brazil,Headphones,790.75,Active,NULL,10/22/2022
637,Candace Harris,Germany,Printer,330.76,Completed,9/30/2023,9/20/2023
638,Kayla Banks,Germany,Monitor,385.08,Active,NULL,8/1/2023
639,Jeffery Mills,Brazil,Speaker,498.06,Completed,12/11/2022,12/7/2022
640,Kayla Banks,China,Tablet,879.23,Completed,7/6/2023,6/21/2023
641,Candace Harris,France,Printer,913.45,Completed,5/30/2023,5/24/2023
642,Brandon Richards,UK,Speaker,212.63,Completed,7/23/2024,7/15/2024
643,Gabriel Vasquez,Canada,Printer,644.92,Completed,9/25/2023,9/23/2023
644,Bonnie Lucero,UK,Smartphone,646.36,Active,NULL,1/8/2023
645,Stacey Brown,Australia,Monitor,194.85,Completed,8/10/2023,7/21/2023
646,James Moore,India,Monitor,682.58,Completed,6/8/2024,5/27/2024
647,Jessica White,France,Mouse,296.96,Active,NULL,7/17/2024
648,Justin Bowman,Canada,Speaker,932.04,Active,NULL,5/22/2024
649,Jeffery Mills,USA,Monitor,210.77,Completed,8/21/2022,8/20/2022
650,Jessica White,India,Webcam,799.03,Active,NULL,6/14/2024
651,Debra Hughes,India,Printer,649.65,Completed,7/21/2024,7/9/2024
652,Brandon Richards,Germany,Tablet,510.02,Active,NULL,12/30/2023
653,Debra Hughes,India,Tablet,274.93,Active,NULL,8/29/2022
654,Bonnie Lucero,USA,Laptop,561.22,Active,NULL,2/14/2023
655,Bonnie Lucero,Brazil,Speaker,573.22,Active,NULL,3/31/2024
656,Erin Arnold,Brazil,Laptop,262.35,Active,NULL,11/8/2022
657,Brandon Richards,Brazil,Smartphone,961.87,Completed,7/11/2024,7/7/2024
658,Bonnie Lucero,China,Laptop,983.5,Completed,7/6/2024,6/21/2024
659,Michelle Garrett,UK,Keyboard,894.43,Active,NULL,11/3/2022
660,James Moore,India,Monitor,946.67,Completed,11/22/2023,11/10/2023
661,Brandon Richards,Brazil,Tablet,805.89,Active,NULL,5/5/2023
662,Michelle Garrett,China,Tablet,634.11,Completed,12/11/2022,11/26/2022
663,Kevin King,UK,Mouse,653.25,Active,NULL,11/17/2022
664,Jeffrey Rivera,Australia,Smartphone,641.14,Completed,10/27/2023,10/7/2023
